Fecha,Equipo_Local,Equipo_Visitante,Torneo,Goles_Local,Goles_Visitante,Resultado_Real,Prediccion,Prediccion_Correcta,Prob_Derrota,Prob_Empate,Prob_Victoria,Forma_Local_Pts,Forma_Visit_Pts,Dif_Forma_Pts,H2H_Victorias,H2H_Empates,H2H_Derrotas,Campo_Neutral,Tipo_Torneo,Año,Mes,Conjunto_ML,Modelo
2026-06-23,Portugal,Uzbekistan,FIFA World Cup,5.0,0.0,Victoria,Victoria,1,0.2392,0.1834,0.5774,11,4,7,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-23,Colombia,DR Congo,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.3423,0.1794,0.4783,9,8,1,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-23,England,Ghana,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.1864,0.1772,0.6364,10,4,6,0,1,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-23,Panama,Croatia,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2851,0.2085,0.5064,7,6,1,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-24,Mexico,Czech Republic,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.2371,0.2415,0.5213,15,8,7,0,0,1,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-24,South Africa,South Korea,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.5272,0.1769,0.2959,5,9,-4,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-24,Canada,Switzerland,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.1756,0.1704,0.6541,9,9,0,1,0,0,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-24,Bosnia and Herzegovina,Qatar,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.3655,0.2243,0.4102,4,2,2,0,1,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-24,Scotland,Brazil,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.7257,0.1589,0.1154,9,13,-4,0,2,8,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-24,Morocco,Haiti,FIFA World Cup,4.0,2.0,Victoria,Victoria,1,0.1918,0.1786,0.6296,11,4,7,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-25,United States,Turkey,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.2462,0.2403,0.5136,9,9,0,2,1,2,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-25,Paraguay,Australia,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.4852,0.3032,0.2115,9,7,2,0,3,2,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-25,Curaçao,Ivory Coast,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.7208,0.1338,0.1454,4,12,-8,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-25,Tunisia,Netherlands,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.7143,0.1577,0.1281,1,8,-7,0,2,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-25,Japan,Sweden,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2744,0.1984,0.5273,13,7,6,0,3,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-25,Ecuador,Germany,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.6122,0.1453,0.2425,8,15,-7,0,0,2,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-26,Egypt,Iran,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4988,0.1866,0.3146,8,11,-3,0,1,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-26,New Zealand,Belgium,FIFA World Cup,1.0,5.0,Derrota,Derrota,1,0.5671,0.1891,0.2438,4,9,-5,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-26,Cape Verde,Saudi Arabia,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.3123,0.1757,0.512,6,5,1,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-26,Uruguay,Spain,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.6074,0.2108,0.1818,4,9,-5,0,5,5,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-26,Norway,France,FIFA World Cup,1.0,4.0,Derrota,Derrota,1,0.4115,0.3366,0.2518,11,12,-1,2,4,4,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-26,Senegal,Iraq,FIFA World Cup,5.0,0.0,Victoria,Victoria,1,0.3286,0.1935,0.4779,4,4,0,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-27,Algeria,Austria,FIFA World Cup,3.0,3.0,Empate,Derrota,0,0.4428,0.2093,0.3479,10,12,-2,0,0,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-27,Colombia,Portugal,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.4447,0.2115,0.3438,12,13,-1,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-27,Jordan,Argentina,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.6017,0.2279,0.1704,1,15,-14,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-27,DR Congo,Uzbekistan,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.2339,0.1158,0.6503,5,1,4,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-27,Panama,England,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.6301,0.2237,0.1462,4,10,-6,0,0,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-27,Croatia,Ghana,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.3494,0.1729,0.4777,6,5,1,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-28,South Africa,Canada,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2424,0.2233,0.5343,8,8,0,1,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-29,Netherlands,Morocco,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.3201,0.2526,0.4272,10,11,-1,2,0,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-29,Brazil,Japan,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1864,0.1426,0.671,13,11,2,7,2,1,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-29,Germany,Paraguay,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.1768,0.1722,0.651,12,7,5,1,1,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-30,Mexico,Ecuador,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.2368,0.319,0.4442,15,10,5,2,5,3,0,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-30,France,Sweden,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.1808,0.174,0.6452,12,5,7,6,2,2,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-06-30,Ivory Coast,Norway,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.2563,0.2161,0.5276,12,10,2,0,0,0,1,World Cup,2026,6,Prueba,Gradient Boosting
2026-07-01,United States,Bosnia and Herzegovina,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1202,0.1745,0.7053,9,6,3,2,1,0,0,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-01,Belgium,Senegal,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.2024,0.1232,0.6744,11,4,7,0,0,0,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-01,England,DR Congo,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1966,0.1963,0.6071,13,5,8,0,0,0,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-02,Spain,Austria,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.1769,0.2804,0.5426,11,10,1,6,3,1,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-02,Portugal,Croatia,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1423,0.2265,0.6313,11,9,2,7,2,1,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-02,Switzerland,Algeria,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.183,0.1858,0.6312,11,10,1,2,0,0,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-03,Argentina,Cape Verde,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.0977,0.169,0.7333,15,6,9,0,0,0,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-03,Colombia,Ghana,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1839,0.172,0.6441,13,5,8,0,0,0,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-03,Australia,Egypt,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.53,0.2005,0.2695,5,8,-3,0,1,1,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-04,Canada,Morocco,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.4847,0.2333,0.282,8,9,-1,0,1,3,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-04,Paraguay,France,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5823,0.2158,0.2019,8,15,-7,0,2,3,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-05,Brazil,Norway,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.3234,0.2172,0.4594,13,10,3,0,2,2,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-05,Mexico,England,FIFA World Cup,2.0,3.0,Derrota,Derrota,1,0.3758,0.3082,0.316,15,13,2,2,1,7,0,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-06,Portugal,Spain,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.412,0.2571,0.3309,11,13,-2,2,6,2,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-06,United States,Belgium,FIFA World Cup,1.0,4.0,Derrota,Derrota,1,0.5149,0.2091,0.276,9,11,-2,1,0,7,0,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-07,Switzerland,Colombia,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.4524,0.2425,0.3051,11,13,-2,1,1,2,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-07,Argentina,Egypt,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.0994,0.1275,0.7731,15,6,9,2,0,0,1,World Cup,2026,7,Prueba,Gradient Boosting
2026-07-09,France,Morocco,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1486,0.1984,0.653,15,11,4,4,2,0,1,World Cup,2026,7,Prueba,Gradient Boosting
